uid,speed,timestamp,minutesHour,minutesDay,distortedMinutes,morningrush,morningfall,morningrise,remainingday,weekday,holidayfr,holidaych,schoolfr,schoolch,humidity,pressure,rain3h,snow3h,temperature,weather
7-2-2017+218446,52,1488927578000,59,1439,31.448370387032774,false,NA,NA,869,tuesday,false,false,true,true,93.0,1022.0,,,4.0,clearorclouds
8-2-2017+214961,48,1488948420000,47,347,10.14889156509222,false,103,NA,NA,wednesday,false,false,true,true,100.0,1024.0,,,0.53,fog
8-2-2017+217729,42,1488950298000,18,378,8.48528137423857,false,72,NA,NA,wednesday,false,false,true,true,100.0,1024.0,,,0.53,fog
8-2-2017+218343,29,1488952244000,50,410,6.324555320336759,true,40,NA,NA,wednesday,false,false,true,true,100.0,1024.0,,,0.53,fog
8-2-2017+216367,26,1488953905000,18,438,3.4641016151377544,true,12,NA,NA,wednesday,false,false,true,true,100.0,1024.0,,,0.53,fog
8-2-2017+218255,20,1488955141000,39,459,3.0,true,NA,9,NA,wednesday,false,false,true,true,100.0,1024.0,,,0.53,fog
8-2-2017+218565,23,1488955967000,52,472,4.69041575982343,true,NA,22,NA,wednesday,false,false,true,true,100.0,1024.0,,,0.53,fog
8-2-2017+215047,21,1488956959000,9,489,6.244997998398398,true,NA,39,NA,wednesday,false,false,true,true,100.0,1024.0,,,0.53,fog
8-2-2017+218785,21,1488957880000,24,504,7.3484692283495345,true,NA,54,NA,wednesday,false,false,true,true,100.0,1024.0,,,0.53,fog
8-2-2017+215269,28,1488958775000,39,519,8.306623862918075,true,NA,69,NA,wednesday,false,false,true,true,100.0,1024.0,,,0.53,fog
8-2-2017+218519,26,1488959821000,57,537,9.327379053088816,true,NA,87,NA,wednesday,false,false,true,true,100.0,1024.0,,,0.53,fog
8-2-2017+218429,31,1488960442000,7,547,9.848857801796104,true,NA,97,NA,wednesday,false,false,true,true,100.0,1025.0,,,2.27,clearorclouds
8-2-2017+218697,37,1488961361000,22,562,10.583005244258363,false,NA,112,NA,wednesday,false,false,true,true,100.0,1025.0,,,2.27,clearorclouds
8-2-2017+215223,42,1488962289000,38,578,11.313708498984761,false,NA,NA,8,wednesday,false,false,true,true,100.0,1025.0,,,2.27,clearorclouds
8-2-2017+215357,40,1488963961000,6,606,12.489995996796797,false,NA,NA,36,wednesday,false,false,true,true,100.0,1025.0,,,2.27,clearorclouds
8-2-2017+216453,38,1488965465000,31,631,13.45362404707371,false,NA,NA,61,wednesday,false,false,true,true,100.0,1025.0,,,2.27,clearorclouds
8-2-2017+215489,31,1488967226000,0,660,14.491376746189438,false,NA,NA,90,wednesday,false,false,true,true,100.0,1025.0,,,2.27,clearorclouds
8-2-2017+215133,40,1488969000000,30,690,15.491933384829668,false,NA,NA,120,wednesday,false,false,true,true,100.0,1025.0,,,2.27,clearorclouds
8-2-2017+215577,37,1488970844000,0,720,16.431676725154983,false,NA,NA,150,wednesday,false,false,true,true,100.0,1025.0,,,2.27,clearorclouds
8-2-2017+215443,51,1488972423000,27,747,17.233687939614086,false,NA,NA,177,wednesday,false,false,true,true,100.0,1025.0,,,2.27,clearorclouds
8-2-2017+215797,34,1488974344000,59,779,18.138357147217054,false,NA,NA,209,wednesday,false,false,true,true,100.0,1025.0,,,2.27,clearorclouds
8-2-2017+215885,42,1488976153000,29,809,18.947295321496416,false,NA,NA,239,wednesday,false,false,true,true,80.0,1026.0,,,5.77,rain
8-2-2017+215709,28,1488978123000,2,842,19.79898987322333,false,NA,NA,272,wednesday,false,false,true,true,80.0,1026.0,,,5.77,rain
8-2-2017+216149,40,1488979786000,29,869,20.46948949045872,false,NA,NA,299,wednesday,false,false,true,true,80.0,1026.0,,,5.77,rain
8-2-2017+216061,39,1488981612000,0,900,21.213203435596427,false,NA,NA,330,wednesday,false,false,true,true,80.0,1026.0,,,5.77,rain
8-2-2017+216541,39,1488983404000,30,930,21.908902300206645,false,NA,NA,360,wednesday,false,false,true,true,80.0,1026.0,,,5.77,rain
8-2-2017+215971,36,1488985187000,59,959,22.561028345356956,false,NA,NA,389,wednesday,false,false,true,true,80.0,1026.0,,,5.77,rain
8-2-2017+216629,35,1488986811000,26,986,23.15167380558045,false,NA,NA,416,wednesday,false,false,true,true,80.0,1026.0,,,5.77,rain
8-2-2017+216761,34,1488987706000,41,1001,23.473389188611005,false,NA,NA,431,wednesday,false,false,true,true,80.0,1026.0,,,5.77,rain
8-2-2017+217025,36,1488988726000,58,1018,23.83275057562597,false,NA,NA,448,wednesday,false,false,true,true,80.0,1026.0,,,5.77,rain
8-2-2017+217289,42,1488989560000,12,1032,24.124676163629637,false,NA,NA,462,wednesday,false,false,true,true,81.0,1025.0,,,7.0,clearorclouds
8-2-2017+216235,35,1488990472000,27,1047,24.43358344574123,false,NA,NA,477,wednesday,false,false,true,true,81.0,1025.0,,,7.0,clearorclouds
8-2-2017+217467,45,1488991408000,43,1063,24.758836806279895,false,NA,NA,493,wednesday,false,false,true,true,81.0,1025.0,,,7.0,clearorclouds
8-2-2017+217641,37,1488992424000,0,1080,25.099800796022265,false,NA,NA,510,wednesday,false,false,true,true,81.0,1025.0,,,7.0,clearorclouds
8-2-2017+216937,43,1488993117000,11,1091,25.317977802344327,false,NA,NA,521,wednesday,false,false,true,true,81.0,1025.0,,,7.0,clearorclouds
8-2-2017+217201,34,1488994125000,28,1108,25.65151067676132,false,NA,NA,538,wednesday,false,false,true,true,81.0,1025.0,,,7.0,clearorclouds
8-2-2017+217421,37,1488995007000,43,1123,25.942243542145693,false,NA,NA,553,wednesday,false,false,true,true,81.0,1025.0,,,7.0,clearorclouds
8-2-2017+216715,37,1488995851000,57,1137,26.210684844162312,false,NA,NA,567,wednesday,false,false,true,true,81.0,1025.0,,,7.0,clearorclouds
8-2-2017+216847,40,1488996807000,13,1153,26.514147167125703,false,NA,NA,583,wednesday,false,false,true,true,81.0,1025.0,,,7.0,clearorclouds
8-2-2017+217111,39,1488997775000,29,1169,26.814175355583846,false,NA,NA,599,wednesday,false,false,true,true,81.0,1025.0,,,7.0,clearorclouds
8-2-2017+217817,37,1488999177000,52,1192,27.23967694375247,false,NA,NA,622,wednesday,false,false,true,true,81.0,1025.0,,,7.0,clearorclouds
8-2-2017+217553,40,1489002805000,53,1253,28.337254630609507,false,NA,NA,683,wednesday,false,false,true,true,81.0,1025.0,,,7.0,clearorclouds
8-2-2017+217905,39,1489006708000,58,1318,29.46183972531247,false,NA,NA,748,wednesday,false,false,true,true,87.0,1026.0,,,6.74,rain
8-2-2017+218079,49,1489010395000,59,1379,30.479501308256342,false,NA,NA,809,wednesday,false,false,true,true,87.0,1026.0,,,6.74,rain
9-2-2017+216154,46,1489034829000,47,347,10.14889156509222,false,103,NA,NA,thursday,false,false,true,true,100.0,1026.0,,,7.04,rain
9-2-2017+218922,39,1489036781000,19,379,8.426149773176359,false,71,NA,NA,thursday,false,false,true,true,100.0,1026.0,,,7.04,rain
9-2-2017+219536,27,1489038816000,53,413,6.082762530298219,true,37,NA,NA,thursday,false,false,true,true,100.0,1026.0,,,7.04,rain
9-2-2017+217560,19,1489040512000,21,441,3.0,true,9,NA,NA,thursday,false,false,true,true,100.0,1026.0,,,7.04,rain
9-2-2017+219758,19,1489042492000,54,474,4.898979485566356,true,NA,24,NA,thursday,false,false,true,true,93.0,1026.0,,,7.0,rain
9-2-2017+216240,24,1489043393000,9,489,6.244997998398398,true,NA,39,NA,thursday,false,false,true,true,93.0,1026.0,,,7.0,rain
9-2-2017+219448,19,1489041690000,41,461,3.3166247903554,true,NA,11,NA,thursday,false,false,true,true,93.0,1026.0,,,7.0,rain
9-2-2017+219978,20,1489044366000,26,506,7.483314773547883,true,NA,56,NA,thursday,false,false,true,true,93.0,1026.0,,,7.0,rain
9-2-2017+216462,22,1489045333000,42,522,8.48528137423857,true,NA,72,NA,thursday,false,false,true,true,93.0,1026.0,,,7.0,rain
9-2-2017+219712,21,1489046451000,0,540,9.486832980505138,true,NA,90,NA,thursday,false,false,true,true,93.0,1026.0,,,7.0,rain
9-2-2017+219622,26,1489047086000,11,551,10.04987562112089,false,NA,101,NA,thursday,false,false,true,true,93.0,1026.0,,,7.0,rain
9-2-2017+219890,41,1489047830000,23,563,10.63014581273465,false,NA,113,NA,thursday,false,false,true,true,93.0,1026.0,,,7.0,rain
9-2-2017+216416,45,1489048862000,41,581,11.445523142259598,false,NA,NA,11,thursday,false,false,true,true,93.0,1026.0,,,7.0,rain
9-2-2017+216550,39,1489050311000,5,605,12.449899597988733,false,NA,NA,35,thursday,false,false,true,true,93.0,1026.0,,,7.0,rain
9-2-2017+217646,36,1489051831000,30,630,13.416407864998739,false,NA,NA,60,thursday,false,false,true,true,93.0,1026.0,,,7.0,rain
9-2-2017+216682,40,1489053559000,59,659,14.45683229480096,false,NA,NA,89,thursday,false,false,true,true,93.0,1026.0,,,7.0,rain
9-2-2017+216326,42,1489055289000,28,688,15.427248620541512,false,NA,NA,118,thursday,false,false,true,true,93.0,1026.0,,,7.0,rain
9-2-2017+216770,36,1489057285000,1,721,16.46207763315433,false,NA,NA,151,thursday,false,false,true,true,76.0,1025.0,,,11.2,clearorclouds
9-2-2017+216636,35,1489058952000,29,749,17.291616465790582,false,NA,NA,179,thursday,false,false,true,true,76.0,1025.0,,,11.2,clearorclouds
9-2-2017+216990,37,1489060832000,0,780,18.16590212458495,false,NA,NA,210,thursday,false,false,true,true,76.0,1025.0,,,11.2,clearorclouds
9-2-2017+217078,31,1489062561000,29,809,18.947295321496416,false,NA,NA,239,thursday,false,false,true,true,76.0,1025.0,,,11.2,clearorclouds
9-2-2017+216902,32,1489064363000,59,839,19.72308292331602,false,NA,NA,269,thursday,false,false,true,true,76.0,1025.0,,,11.2,clearorclouds
9-2-2017+217342,37,1489066101000,28,868,20.445048300260872,false,NA,NA,298,thursday,false,false,true,true,76.0,1025.0,,,11.2,clearorclouds
9-2-2017+217254,36,1489068032000,0,900,21.213203435596427,false,NA,NA,330,thursday,false,false,true,true,76.0,1025.0,,,11.2,clearorclouds
9-2-2017+217734,36,1489069764000,29,929,21.88606862823929,false,NA,NA,359,thursday,false,false,true,true,76.0,1025.0,,,11.2,clearorclouds
9-2-2017+217164,36,1489071546000,59,959,22.561028345356956,false,NA,NA,389,thursday,false,false,true,true,62.0,1024.0,,,13.96,clearorclouds
9-2-2017+217822,40,1489073372000,29,989,23.2163735324878,false,NA,NA,419,thursday,false,false,true,true,62.0,1024.0,,,13.96,clearorclouds
9-2-2017+217954,36,1489074191000,43,1003,23.515952032609693,false,NA,NA,433,thursday,false,false,true,true,62.0,1024.0,,,13.96,clearorclouds
9-2-2017+218218,40,1489075085000,58,1018,23.83275057562597,false,NA,NA,448,thursday,false,false,true,true,62.0,1024.0,,,13.96,clearorclouds
9-2-2017+218482,36,1489075942000,12,1032,24.124676163629637,false,NA,NA,462,thursday,false,false,true,true,62.0,1024.0,,,13.96,clearorclouds
9-2-2017+217428,40,1489076821000,27,1047,24.43358344574123,false,NA,NA,477,thursday,false,false,true,true,62.0,1024.0,,,13.96,clearorclouds
9-2-2017+218660,48,1489077875000,44,1064,24.779023386727733,false,NA,NA,494,thursday,false,false,true,true,62.0,1024.0,,,13.96,clearorclouds
9-2-2017+218834,37,1489078704000,58,1078,25.059928172283335,false,NA,NA,508,thursday,false,false,true,true,62.0,1024.0,,,13.96,clearorclouds
9-2-2017+218130,36,1489079575000,12,1092,25.337718918639855,false,NA,NA,522,thursday,false,false,true,true,62.0,1024.0,,,13.96,clearorclouds
9-2-2017+218394,40,1489080443000,27,1107,25.632011235952593,false,NA,NA,537,thursday,false,false,true,true,62.0,1024.0,,,13.96,clearorclouds
9-2-2017+218614,32,1489081406000,43,1123,25.942243542145693,false,NA,NA,553,thursday,false,false,true,true,62.0,1024.0,,,13.96,clearorclouds
9-2-2017+217908,37,1489082752000,5,1145,26.362852652928137,false,NA,NA,575,thursday,false,false,true,true,62.0,1024.0,,,13.96,clearorclouds
9-2-2017+218040,33,1489083351000,15,1155,26.551836094703507,false,NA,NA,585,thursday,false,false,true,true,62.0,1024.0,,,13.96,clearorclouds
9-2-2017+218304,35,1489084204000,30,1170,26.832815729997478,false,NA,NA,600,thursday,false,false,true,true,81.0,1025.0,,,11.01,clearorclouds
9-2-2017+219010,40,1489085401000,50,1190,27.202941017470888,false,NA,NA,620,thursday,false,false,true,true,81.0,1025.0,,,11.01,clearorclouds
9-2-2017+218746,39,1489089262000,54,1254,28.35489375751565,false,NA,NA,684,thursday,false,false,true,true,81.0,1025.0,,,11.01,clearorclouds
9-2-2017+219098,45,1489093077000,57,1317,29.444863728670914,false,NA,NA,747,thursday,false,false,true,true,81.0,1025.0,,,11.01,clearorclouds
9-2-2017+219272,40,1489096777000,59,1379,30.479501308256342,false,NA,NA,809,thursday,false,false,true,true,81.0,1025.0,,,11.01,clearorclouds
9-2-2017+219184,45,1489100617000,3,1443,21.142374511865974,false,NA,NA,873,thursday,false,false,true,true,93.0,1025.0,,,9.02,rain
10-2-2017+220555,43,1489121284000,48,348,10.099504938362077,false,102,NA,NA,friday,false,false,true,true,100.0,1025.0,,,8.27,mist
10-2-2017+223323,48,1489123042000,17,377,8.54400374531753,false,73,NA,NA,friday,false,false,true,true,100.0,1025.0,,,8.27,mist
10-2-2017+223937,25,1489125144000,52,412,6.164414002968976,true,38,NA,NA,friday,false,false,true,true,100.0,1025.0,,,8.27,mist
10-2-2017+221961,22,1489126786000,19,439,3.3166247903554,true,11,NA,NA,friday,false,false,true,true,100.0,1025.0,,,8.27,mist
10-2-2017+223849,20,1489128015000,40,460,3.1622776601683795,true,NA,10,NA,friday,false,false,true,true,100.0,1025.0,,,6.51,fog
10-2-2017+224159,20,1489128795000,53,473,4.795831523312719,true,NA,23,NA,friday,false,false,true,true,100.0,1025.0,,,6.51,fog
10-2-2017+220641,27,1489129604000,6,486,6.0,true,NA,36,NA,friday,false,false,true,true,100.0,1025.0,,,6.51,fog
10-2-2017+224379,20,1489130825000,27,507,7.54983443527075,true,NA,57,NA,friday,false,false,true,true,100.0,1025.0,,,6.51,fog
10-2-2017+220863,17,1489132042000,47,527,8.774964387392123,true,NA,77,NA,friday,false,false,true,true,100.0,1025.0,,,6.51,fog
10-2-2017+224113,18,1489132881000,1,541,9.539392014169456,true,NA,91,NA,friday,false,false,true,true,100.0,1025.0,,,6.51,fog
10-2-2017+224023,32,1489133346000,9,549,9.9498743710662,true,NA,99,NA,friday,false,false,true,true,100.0,1025.0,,,6.51,fog
10-2-2017+224291,25,1489134361000,26,566,10.770329614269007,false,NA,116,NA,friday,false,false,true,true,100.0,1025.0,,,6.51,fog
10-2-2017+220817,40,1489135368000,42,582,11.489125293076057,false,NA,NA,12,friday,false,false,true,true,100.0,1025.0,,,6.51,fog
10-2-2017+220951,35,1489136374000,59,599,12.206555615733702,false,NA,NA,29,friday,false,false,true,true,100.0,1025.0,,,6.51,fog
10-2-2017+222047,40,1489138186000,29,629,13.379088160259652,false,NA,NA,59,friday,false,false,true,true,100.0,1025.0,,,6.51,fog
10-2-2017+221083,42,1489139902000,58,658,14.422205101855956,false,NA,NA,88,friday,false,false,true,true,100.0,1025.0,,,6.51,fog
10-2-2017+220727,46,1489141799000,29,689,15.459624833740307,false,NA,NA,119,friday,false,false,true,true,100.0,1025.0,,,6.51,fog
10-2-2017+221171,40,1489143605000,0,720,16.431676725154983,false,NA,NA,150,friday,false,false,true,true,62.0,1025.0,,,13.47,clearorclouds
10-2-2017+221037,45,1489145254000,27,747,17.233687939614086,false,NA,NA,177,friday,false,false,true,true,62.0,1025.0,,,13.47,clearorclouds
10-2-2017+221391,40,1489147343000,2,782,18.2208671582886,false,NA,NA,212,friday,false,false,true,true,62.0,1025.0,,,13.47,clearorclouds
10-2-2017+221479,34,1489148955000,29,809,18.947295321496416,false,NA,NA,239,friday,false,false,true,true,62.0,1025.0,,,13.47,clearorclouds
10-2-2017+221303,38,1489150784000,59,839,19.72308292331602,false,NA,NA,269,friday,false,false,true,true,62.0,1025.0,,,13.47,clearorclouds
10-2-2017+221743,36,1489152564000,29,869,20.46948949045872,false,NA,NA,299,friday,false,false,true,true,62.0,1025.0,,,13.47,clearorclouds
10-2-2017+221655,45,1489154222000,57,897,21.142374511865974,false,NA,NA,327,friday,false,false,true,true,62.0,1025.0,,,13.47,clearorclouds
10-2-2017+222135,39,1489156241000,30,930,21.908902300206645,false,NA,NA,360,friday,false,false,true,true,47.0,1022.0,,,15.96,clearorclouds
10-2-2017+221565,37,1489157980000,59,959,22.561028345356956,false,NA,NA,389,friday,false,false,true,true,47.0,1022.0,,,15.96,clearorclouds
10-2-2017+222223,31,1489159927000,32,992,23.280893453645632,false,NA,NA,422,friday,false,false,true,true,47.0,1022.0,,,15.96,clearorclouds
10-2-2017+222355,34,1489160526000,42,1002,23.49468024894146,false,NA,NA,432,friday,false,false,true,true,47.0,1022.0,,,15.96,clearorclouds
10-2-2017+222619,40,1489161531000,58,1018,23.83275057562597,false,NA,NA,448,friday,false,false,true,true,47.0,1022.0,,,15.96,clearorclouds
10-2-2017+222883,42,1489162395000,13,1033,24.145392935299274,false,NA,NA,463,friday,false,false,true,true,47.0,1022.0,,,15.96,clearorclouds
10-2-2017+221829,42,1489163390000,29,1049,24.474476501040833,false,NA,NA,479,friday,false,false,true,true,47.0,1022.0,,,15.96,clearorclouds
10-2-2017+223061,45,1489164261000,44,1064,24.779023386727733,false,NA,NA,494,friday,false,false,true,true,47.0,1022.0,,,15.96,clearorclouds
10-2-2017+223235,37,1489165518000,5,1085,25.199206336708304,false,NA,NA,515,friday,false,false,true,true,47.0,1022.0,,,15.96,clearorclouds
10-2-2017+222531,36,1489165909000,11,1091,25.317977802344327,false,NA,NA,521,friday,false,false,true,true,47.0,1022.0,,,15.96,clearorclouds
10-2-2017+222795,48,1489167086000,31,1111,25.709920264364882,false,NA,NA,541,friday,false,false,true,true,47.0,1022.0,,,15.96,clearorclouds
10-2-2017+223015,32,1489167797000,43,1123,25.942243542145693,false,NA,NA,553,friday,false,false,true,true,47.0,1022.0,,,15.96,clearorclouds
10-2-2017+222309,39,1489168927000,2,1142,26.30589287593181,false,NA,NA,572,friday,false,false,true,true,47.0,1022.0,,,15.96,clearorclouds
10-2-2017+222441,40,1489169643000,14,1154,26.5329983228432,false,NA,NA,584,friday,false,false,true,true,47.0,1022.0,,,15.96,clearorclouds
10-2-2017+222705,37,1489170554000,29,1169,26.814175355583846,false,NA,NA,599,friday,false,false,true,true,47.0,1022.0,,,15.96,clearorclouds
10-2-2017+223411,35,1489171754000,49,1189,27.184554438136374,false,NA,NA,619,friday,false,false,true,true,50.0,1023.0,,,11.17,clearorclouds
10-2-2017+223147,37,1489175885000,58,1258,28.42534080710379,false,NA,NA,688,friday,false,false,true,true,50.0,1023.0,,,11.17,clearorclouds
10-2-2017+223499,40,1489179408000,56,1316,29.427877939124322,false,NA,NA,746,friday,false,false,true,true,50.0,1023.0,,,11.17,clearorclouds
10-2-2017+223673,36,1489183207000,0,1380,30.495901363953813,false,NA,NA,810,friday,false,false,true,true,50.0,1023.0,,,11.17,clearorclouds
10-2-2017+223585,48,1489186848000,0,1440,21.213203435596427,false,NA,NA,870,friday,false,false,true,true,80.0,1024.0,,,6.51,clearorclouds
11-2-2017+145554,42,1489247563000,52,1012,23.706539182259394,false,NA,NA,442,saturday,false,false,true,true,43.0,1018.0,,,15.76,clearorclouds
11-2-2017+145728,40,1489250426000,40,1060,24.698178070456937,false,NA,NA,490,saturday,false,false,true,true,43.0,1018.0,,,15.76,clearorclouds
11-2-2017+145988,40,1489253593000,33,1113,25.748786379167466,false,NA,NA,543,saturday,false,false,true,true,43.0,1018.0,,,15.76,clearorclouds
11-2-2017+144467,41,1489255732000,8,1148,26.419689627245813,false,NA,NA,578,saturday,false,false,true,true,43.0,1018.0,,,15.76,clearorclouds
11-2-2017+144249,37,1489258552000,55,1195,27.294688127912362,false,NA,NA,625,saturday,false,false,true,true,57.0,1017.0,,,10.66,clearorclouds
11-2-2017+145814,40,1489262306000,58,1258,28.42534080710379,false,NA,NA,688,saturday,false,false,true,true,57.0,1017.0,,,10.66,clearorclouds
11-2-2017+144553,40,1489265912000,58,1318,29.46183972531247,false,NA,NA,748,saturday,false,false,true,true,57.0,1017.0,,,10.66,clearorclouds
11-2-2017+144335,44,1489269657000,0,1380,30.495901363953813,false,NA,NA,810,saturday,false,false,true,true,57.0,1017.0,,,10.66,clearorclouds
11-2-2017+144639,39,1489273252000,0,1440,21.213203435596427,false,NA,NA,870,saturday,false,false,true,true,80.0,1017.0,,,5.68,clearorclouds
12-2-2017+109621,45,1489301314000,48,468,4.242640687119285,true,NA,18,NA,sunday,false,false,true,true,93.0,1014.0,,,2.95,clearorclouds
12-2-2017+109403,36,1489304962000,49,529,8.888194417315589,true,NA,79,NA,sunday,false,false,true,true,93.0,1014.0,,,2.95,clearorclouds
12-2-2017+109883,32,1489308752000,52,592,11.916375287812984,false,NA,NA,22,sunday,false,false,true,true,93.0,1014.0,,,2.95,clearorclouds
12-2-2017+109707,37,1489312374000,52,652,14.212670403551895,false,NA,NA,82,sunday,false,false,true,true,93.0,1014.0,,,2.95,clearorclouds
